"","lon","lat","NAME","type","inmates"
"1753",-79.0761034,36.7607312,"District 3","state_pris",165
"1754",-121.0573902,37.5442264,"Westport CCD","local_jail",165
"1755",-93.4806627,31.5398645,"District 4","local_jail",165
"1756",-89.1132516,36.4768624,"District 2","local_jail",165
"1757",-81.3290214,29.4509652,"Bunnell CCD","local_jail",164
"1758",-83.8074169,38.6199256,"Maysville CCD","local_jail",164
"1759",-90.8749193,29.7590647,"District 1","local_jail",164
"1760",-92.1187097,46.783229,"Duluth city","local_jail",164
"1761",-87.1296651,31.1508598,"Brewton CCD","local_jail",163
"1762",-83.2090085,37.2595689,"Hazard CCD","local_jail",163
"1763",-69.7997127,44.8263541,"Madison town","local_jail",163
"1764",-83.7192855,32.469833,"Perry CCD","state_pris",162
"1765",-76.7654968,43.2736262,"Wolcott town","state_pris",162
"1766",-88.4045215,36.8340004,"Benton CCD","local_jail",161
"1767",-94.8165105,39.7583053,"Washington township","local_jail",161
"1768",-81.9498185,35.3666839,"Rutherfordton township","local_jail",161
"1769",-83.0169537,34.7750315,"Walhalla CCD","local_jail",161
"1770",-78.944188,36.7721588,"District 4","local_jail",161
"1771",-122.9592961,46.6982875,"Centralia-Chehalis CCD","local_jail",161
"1772",-103.2660653,40.1949727,"Akron CCD","local_jail",160
"1773",-87.2087917,39.7402066,"Adams township","local_jail",160
"1774",-77.1493656,39.0753938,"District 4","local_jail",160
"1775",-76.5183651,42.9775784,"Sennett town","local_jail",160
"1776",-101.7856441,34.1955342,"Plainview CCD","local_jail",160
"1777",-89.2295645,30.3460542,"District 3","state_pris",159
"1778",-108.526225,45.7931974,"Billings CCD","state_pris",159
"1779",-90.7051015,42.502385,"Dubuque city","local_jail",159
"1780",-69.6886474,44.0147795,"Wiscasset town","local_jail",159
"1781",-97.141684,34.1638636,"Ardmore CCD","local_jail",159
"1782",-79.4870019,40.8316881,"Rayburn township","local_jail",159
"1783",-75.821777,40.8777707,"Nesquehoning borough","local_jail",159
"1784",-84.6159321,30.5661734,"Quincy CCD","local_jail",158
"1785",-87.8585298,41.1075077,"Kankakee township","local_jail",158
"1786",-86.1624989,38.1955165,"Harrison township","local_jail",158
"1787",-97.6144634,38.8140031,"Salina city","local_jail",158
"1788",-85.8463481,42.5306379,"Allegan city","local_jail",158
"1789",-85.6012859,44.7542526,"Traverse City city","local_jail",158
"1790",-79.1024037,36.0835938,"Hillsborough township","local_jail",158
"1791",-82.9523734,38.7527946,"Portsmouth city","local_jail",158
"1792",-83.5324741,32.9610234,"Gray-Macon East CCD","local_jail",157
"1793",-86.4331679,38.8566425,"Shawswick township","local_jail",157
"1794",-73.6741272,43.3675801,"Queensbury town","local_jail",157
"1795",-92.0619883,46.6990618,"Superior city","local_jail",157
"1796",-116.9117167,34.2018059,"Big Bear CCD","state_pris",156
"1797",-84.7759718,43.5967104,"Mount Pleasant city","local_jail",156
"1798",-107.97143,34.9812298,"Grants CCD","local_jail",156
"1799",-84.3178945,35.5373578,"District 2","local_jail",156
"1800",-99.0865315,30.0419471,"Kerrville CCD","local_jail",156
"1801",-82.9336923,38.3511216,"Grayson CCD","local_jail",155
"1802",-96.0452683,41.1530056,"Papillion precinct","local_jail",155
"1803",-83.1305681,40.6022097,"Marion township","local_jail",155
"1804",-83.6495839,41.3776768,"Bowling Green city","local_jail",155
"1805",-85.7854788,30.6720954,"Caryville CCD","state_pris",154
"1806",-82.7679754,37.677652,"Prestonsburg CCD","local_jail",154
"1807",-108.6938023,42.5879409,"Lander CCD","local_jail",154
"1808",-73.1458957,44.8113612,"St. Albans town","state_pris",153
"1809",-78.2807652,36.1040582,"Louisburg township","local_jail",153
"1810",-82.1481054,34.189528,"Greenwood CCD","local_jail",153
"1811",-89.8957847,35.7760589,"Fletcher township","local_jail",152
"1812",-83.424384,41.8931228,"Monroe charter township","local_jail",152
"1813",-83.5528549,40.0705004,"Goshen township","local_jail",152
"1814",-84.4935692,35.4069763,"District 3","local_jail",152
"1815",-110.6239904,40.1502754,"Duchesne CCD","local_jail",152
"1816",-123.5886635,47.1561373,"Montesano CCD","local_jail",152
"1817",-119.7537094,48.3024754,"Okanogan CCD","local_jail",152
"1818",-67.3795443,44.628153,"Machiasport town","state_pris",151
"1819",-91.9040352,32.7826635,"District 5","local_jail",151
"1820",-79.5769927,36.1879376,"Washington township","local_jail",151
"1821",-88.9878623,35.979944,"District 9","local_jail",151
"1822",-93.7757556,30.1056423,"Orange CCD","local_jail",151
"1823",-105.1279557,39.7548975,"Northeast Jefferson CCD","state_pris",150
"1824",-114.4983787,38.1591637,"Pioche CCD","state_pris",150
"1825",-86.0396372,34.6931078,"Scottsboro CCD","local_jail",150
"1826",-105.3735148,38.1019939,"Westcliffe CCD","local_jail",150
"1827",-85.6950455,37.624609,"Hodgenville CCD","local_jail",150
"1828",-92.3638602,46.9318295,"Grand Lake township","local_jail",150
"1829",-75.9100391,43.9732923,"Watertown city","local_jail",150
"1830",-85.374853,41.3011904,"Green township","state_pris",149
"1831",-94.1884273,45.5264705,"St. Cloud city","local_jail",149
"1832",-88.8078261,43.0039427,"Jefferson city","local_jail",149
"1833",-89.4255174,45.6361293,"Rhinelander city","local_jail",149
"1834",-75.743698,42.7866426,"Georgetown town","state_pris",148
"1835",-100.7463115,46.717622,"Lincoln-Fort Rice UT","state_pris",148
"1836",-95.5243661,33.6617904,"Paris CCD","local_jail",148
"1837",-89.6192817,35.6742044,"District 1","state_pris",147
"1838",-86.1816647,37.9452064,"Brandenburg CCD","local_jail",147
"1839",-74.6769919,41.6478967,"Thompson town","local_jail",147
"1840",-82.96738,36.4138459,"District 5","local_jail",147
"1841",-117.6992181,47.5292754,"Cheney-Medical Lake CCD","state_pris",146
"1842",-118.162199,33.7857737,"Long Beach-Lakewood CCD","local_jail",146
"1843",-96.3914617,42.4952518,"Sioux City city","local_jail",146
"1844",-111.1786033,40.5129471,"Heber City East CCD","state_pris",145
"1845",-72.9777884,43.6096702,"Rutland city","state_pris",145
"1846",-95.055865,45.1226755,"Willmar city","local_jail",145
"1847",-87.6436288,34.8889016,"Florence CCD","local_jail",144
"1848",-119.743442,39.1534468,"Carson City CCD","local_jail",144
"1849",-72.4308561,42.9680753,"Westmoreland town","local_jail",144
"1850",-83.918536,33.0955515,"Forsyth CCD","local_jail",143
"1851",-88.8192302,33.666989,"District 3","local_jail",143
"1852",-106.6782221,34.8008926,"Los Lunas CCD","local_jail",143
"1853",-85.0254186,35.9550719,"District 2","local_jail",143
"1854",-81.599103,32.7442607,"Sylvania CCD","local_jail",142
"1855",-73.8981372,43.0458013,"Milton town","local_jail",142
"1856",-97.9827077,34.5107402,"Duncan CCD","local_jail",142
"1857",-85.3474138,36.3825182,"District 1","local_jail",142
"1858",-85.7943305,38.1889478,"Louisville South CCD","state_pris",141
"1859",-77.035679,42.3425197,"Orange town","state_pris",141
"1860",-93.0581532,41.9919636,"Washington township","local_jail",141
"1861",-95.2632232,38.960323,"Lawrence city","local_jail",141
"1862",-91.3893365,44.934888,"Chippewa Falls city","local_jail",141
"1863",-76.1263587,38.5587658,"District 7, Cambridge","local_jail",140
"1864",-82.4814254,35.3126354,"Hendersonville township","local_jail",140
"1865",-123.3383323,42.5356543,"Grants Pass CCD","local_jail",140
"1866",-79.0553815,37.2554348,"Rustburg district","local_jail",140
"1867",-79.8636475,36.6835269,"Martinsville city","local_jail",140
"1868",-123.0322294,37.7272391,"San Francisco CCD","state_pris",139
"1869",-97.2025513,34.7119761,"Pauls Valley CCD","state_pris",139
"1870",-92.4252706,33.8388735,"Fordyce township","local_jail",139
"1871",-96.6775464,47.8051743,"Lowell township","local_jail",139
"1872",-89.5898727,33.820358,"District 3","local_jail",139
"1873",-77.0038597,43.0930757,"Lyons town","local_jail",139
"1874",-94.8877849,36.8533951,"Miami CCD","local_jail",139
"1875",-97.0800196,31.9855162,"Hillsboro CCD","local_jail",139
"1876",-81.155676,29.5383341,"Flagler Beach CCD","state_pris",138
"1877",-106.4090295,31.7899233,"El Paso CCD","state_pris",138
"1878",-88.3134534,36.6180952,"Murray CCD","local_jail",138
"1879",-90.2401249,30.873265,"District 7","local_jail",138
"1880",-85.4705755,41.9408536,"Nottawa township","local_jail",138
"1881",-85.9413398,42.1992357,"Paw Paw township","local_jail",138
"1882",-90.0384938,36.2362382,"Independence township","local_jail",138
"1883",-95.1931185,31.7970129,"Rusk CCD","local_jail",138
"1884",-94.3765896,32.5399187,"Marshall CCD","local_jail",138
"1885",-84.8395329,34.0205626,"North Paulding CCD","state_pris",137
"1886",-85.4440089,32.8935232,"La Fayette CCD","local_jail",137
"1887",-85.7644831,32.8454783,"Dadeville CCD","local_jail",137
"1888",-82.9999326,30.3262395,"Live Oak CCD","local_jail",137
"1889",-84.2266728,34.4904085,"Dawsonville CCD","local_jail",137
"1890",-86.4588894,40.0476082,"Center township","local_jail",137
"1891",-97.9119445,38.0681225,"Hutchinson city","local_jail",137
"1892",-85.05637,38.6737609,"Carrollton CCD","local_jail",137
"1893",-78.8504689,39.5856532,"District 7, Cresaptown/Bel Air","local_jail",137
"1894",-90.4416936,31.1567349,"District 2","local_jail",137
"1895",-77.5862698,39.1866501,"Catoctin district","local_jail",137
"1896",-73.9507774,40.6351332,"Brooklyn borough","state_pris",136
"1897",-81.8670621,41.1351011,"Medina City township","local_jail",136
"1898",-78.4665301,41.0843885,"Lawrence township","local_jail",136
"1899",-80.7651063,34.7277899,"Lancaster CCD","local_jail",136
"1900",-113.1514837,37.8010046,"Cedar City CCD","local_jail",136
"1901",-100.8604147,37.977856,"Garden City city","local_jail",135
"1902",-88.0842622,37.3490474,"Marion CCD","local_jail",135
"1903",-75.0331113,40.8215164,"White township","local_jail",135
"1904",-81.7737966,30.3172411,"Jacksonville West CCD","state_pris",134
"1905",-88.3189302,41.768869,"Aurora township","state_pris",134
"1906",-74.4514695,42.589134,"Fulton town","state_pris",134
"1907",-84.7370443,34.7244916,"Chatsworth CCD","local_jail",134
"1908",-113.7983328,42.4959304,"Burley CCD","local_jail",134
"1909",-79.7738204,36.4136015,"Wentworth township","local_jail",134
"1910",-84.2650734,36.2898711,"District 4","local_jail",134
"1911",-95.8779346,32.5517388,"Canton CCD","local_jail",134
"1912",-112.4288143,40.7188372,"Tooele-Grantsville CCD","local_jail",134
"1913",-72.0049436,44.4603077,"St. Johnsbury town","state_pris",133
"1914",-79.0553815,37.2554348,"Rustburg district","state_pris",133
"1915",-112.066956,32.0833805,"Tohono O'odnam Nation CCD","local_jail",133
"1916",-83.7348936,32.2290836,"Unadilla CCD","local_jail",133
"1917",-85.9000653,36.9858946,"Glasgow CCD","local_jail",133
"1918",-83.4283716,37.1636818,"Hyden CCD","local_jail",133
"1919",-79.2254864,35.0015811,"Raeford township","local_jail",133
"1920",-89.6211835,35.8290138,"District 6","local_jail",133
"1921",-77.7589538,36.8541924,"Sturgeon district","state_pris",132
"1922",-90.5571537,36.0530768,"Spring Grove township","local_jail",132
"1923",-120.4653288,37.8906641,"Sonora CCD","local_jail",132
"1924",-83.9448796,38.0757175,"Mount Sterling CCD","local_jail",132
"1925",-85.3875943,38.4239838,"La Grange CCD","local_jail",132
"1926",-109.6707601,41.8925574,"Green River North CCD","local_jail",132
"1927",-80.1328715,26.0451388,"Hollywood CCD","state_pris",131
"1928",-109.5368827,32.7171712,"Safford CCD","local_jail",131
"1929",-84.1158632,42.9833923,"Corunna city","local_jail",131
"1930",-79.8320877,41.3830304,"Franklin city","local_jail",131
"1931",-112.0107813,41.2171364,"Ogden CCD","local_jail",131
"1932",-77.0170942,38.9041485,"Washington city","state_pris",130
"1933",-73.5326188,44.0549668,"Moriah town","state_pris",130
"1934",-85.6209454,39.013295,"Center township","local_jail",130
"1935",-82.8940726,38.5506638,"Greenup CCD","local_jail",130
"1936",-89.5538306,31.1207024,"District 3","local_jail",130
"1937",-76.9179277,35.9684587,"Windsor township","local_jail",130
"1938",-79.450153,34.7416691,"Stewartsville township","local_jail",130
"1939",-99.9921446,48.3666292,"Rugby city","local_jail",130
"1940",-94.6159314,35.0536356,"Poteau CCD","local_jail",130
"1941",-91.9095702,44.8891998,"Menomonie city","local_jail",130
"1942",-122.9107552,41.6997334,"Fort Jones CCD","state_pris",129
"1943",-77.3821628,37.8707323,"Reedy Church district","state_pris",129
"1944",-86.4565865,33.9059818,"Oneonta CCD","local_jail",129
"1945",-94.6952578,29.6720766,"Anahuac CCD","local_jail",129
"1946",-78.4496788,36.6906951,"District 2","local_jail",129
"1947",-87.0218652,30.9085856,"Berrydale CCD","state_pris",128
"1948",-100.9289721,37.0461109,"Liberal city","local_jail",128
"1949",-95.3176015,36.2138526,"Pryor Creek CCD","local_jail",128
"1950",-95.8949906,29.0223482,"Bay City CCD","local_jail",128
"1951",-73.852939,40.8487111,"Bronx borough","state_pris",127
"1952",-93.8652212,45.1788215,"Buffalo city","local_jail",127
"1953",-76.5036887,43.4580517,"Oswego city","local_jail",127
"1954",-75.2108481,44.5744137,"Canton town","local_jail",127
"1955",-76.2281545,36.2976442,"Elizabeth City township","local_jail",127
"1956",-75.2590101,41.5521123,"Texas township","local_jail",127
"1957",-86.2922623,33.5613137,"Pell City CCD","local_jail",126
"1958",-95.7135392,37.233046,"Independence city","local_jail",126
"1959",-80.7249355,36.3964584,"Dobson township","local_jail",126
"1960",-82.8062823,38.6392531,"Green township","local_jail",126
"1961",-78.253634,38.8351621,"South River district","local_jail",126
"1962",-87.6269555,45.0876121,"Marinette city","local_jail",126
"1963",-69.0314373,45.0776526,"Charleston town","state_pris",125
"1964",-83.0065417,35.4602363,"Waynesville township","state_pris",125
"1965",-71.555445,43.0191982,"Goffstown town","state_pris",124
"1966",-88.2401061,44.4835814,"Oneida town","state_pris",124
"1967",-107.8819052,37.4162393,"Durango CCD","local_jail",124
"1968",-81.8108637,31.4940495,"Jesup CCD","local_jail",124
"1969",-84.2900267,38.1885665,"Paris CCD","local_jail",124
"1970",-94.1983723,46.3552689,"Brainerd city","local_jail",124
"1971",-87.0661029,35.2104739,"District 6","local_jail",124
"1972",-82.1575641,36.6169541,"Bristol city","local_jail",124
"1973",-87.1683195,36.8268996,"Elkton CCD","local_jail",123
"1974",-94.8480556,33.8601403,"Idabel CCD","local_jail",123
"1975",-97.6847383,28.4270428,"Beeville CCD","local_jail",123
"1976",-102.3350117,33.1083848,"Brownfield CCD","local_jail",123
"1977",-90.8067933,43.9418134,"Sparta city","local_jail",123
"1978",-83.3780116,32.4159702,"Cochran CCD","state_pris",122
"1979",-75.7564986,38.366718,"District 2, Quantico","state_pris",122
"1980",-77.9065745,39.4674904,"Tuscarora district","state_pris",122
"1981",-84.2320232,30.1299507,"East Wakulla CCD","local_jail",122
"1982",-88.6463363,42.0235755,"Sycamore township","local_jail",122
"1983",-85.5178735,40.867519,"Huntington township","local_jail",122
"1984",-94.1506481,40.0829747,"Benton township","local_jail",122
"1985",-91.8074278,37.923185,"Rolla township","local_jail",122
"1986",-73.7227383,41.3870976,"Carmel town","local_jail",122
"1987",-99.0086037,35.5585388,"Clinton CCD","local_jail",122
"1988",-81.6570918,34.2738842,"Newberry CCD","local_jail",122
"1989",-86.138387,35.1812088,"District 1","local_jail",122
"1990",-87.337249,35.2473397,"District 16","local_jail",122
"1991",-91.8443505,45.4021924,"Barron city","local_jail",122
"1992",-85.9869744,37.3061727,"Munfordville CCD","local_jail",121
"1993",-78.4125977,36.3349352,"Henderson township","local_jail",121
"1994",-80.8044999,40.773271,"Center township","local_jail",121
"1995",-79.1438651,41.8429159,"Warren city","local_jail",121
"1996",-84.0769937,34.5509021,"Dahlonega CCD","local_jail",120
"1997",-92.6595582,30.217681,"District 6","local_jail",120
"1998",-97.6262746,27.4532733,"Kingsville CCD","local_jail",120
"1999",-92.4772105,44.0154424,"Rochester city","local_jail",119
"2000",-79.4218808,36.7274595,"Chatham-Blairs district","local_jail",119
"2001",-118.2047712,41.1222405,"Winnemucca CCD","state_pris",118
"2002",-97.544997,35.664125,"Oklahoma City Northwest CCD","state_pris",118
"2003",-94.6118401,31.9050592,"Mount Enterprise CCD","state_pris",118
"2004",-89.0623471,43.0644519,"Deerfield town","state_pris",118
"2005",-92.5334167,45.1222084,"New Richmond city","state_pris",118
"2006",-82.3483014,32.5830932,"Swainsboro CCD","local_jail",118
"2007",-71.9920869,44.0763212,"Haverhill town","local_jail",118
"2008",-81.9330854,40.8162113,"Wooster city","local_jail",118
"2009",-123.3006258,44.9765654,"Dallas CCD","local_jail",118
"2010",-120.5494156,46.9980596,"Ellensburg CCD","local_jail",118
"2011",-98.1378941,26.3460448,"Edinburg CCD","fed_pris",117
"2012",-81.8922499,26.5521343,"Fort Myers CCD","state_pris",117
"2013",-94.3085047,35.430722,"Van Buren township","local_jail",117
"2014",-86.6330967,41.0486261,"Monroe township","local_jail",117
"2015",-84.2319836,43.6247956,"Midland city","local_jail",117
"2016",-120.6933431,41.6379522,"Alturas CCD","state_pris",116
"2017",-102.8670376,46.5407715,"New England city","state_pris",116
"2018",-74.8601131,40.5086513,"Flemington borough","local_jail",116
"2019",-79.1215415,40.6478069,"White township","local_jail",116
"2020",-112.0970906,41.4408385,"Brigham City CCD","local_jail",116
"2021",-80.0552407,37.2853329,"Salem city","local_jail",116
"2022",-116.5995884,33.5873827,"Idyllwild CCD","state_pris",115
"2023",-121.9181072,40.7373823,"Central Shasta CCD","state_pris",115
"2024",-79.9833845,36.6254439,"Horsepasture district","state_pris",115
"2025",-107.834218,38.426297,"Montrose CCD","local_jail",115
"2026",-85.5439898,30.7573864,"Chipley CCD","local_jail",115
"2027",-82.0172636,33.0430485,"Waynesboro CCD","local_jail",115
"2028",-112.294686,43.2035467,"Blackfoot CCD","local_jail",115
"2029",-89.3205941,36.9359731,"Tywappity township","local_jail",115
"2030",-82.9715988,40.8051107,"Bucyrus city","local_jail",115
"2031",-82.9325148,39.6024168,"Circleville city","local_jail",115
"2032",-120.5969954,38.854359,"North El Dorado CCD","state_pris",114
"2033",-110.8204288,33.527945,"Globe-Miami CCD","local_jail",114
"2034",-83.5661582,34.6785875,"Clarkesville CCD","local_jail",114
"2035",-88.9734339,38.6090961,"Salem township","local_jail",114
"2036",-85.0267394,41.6584771,"Pleasant township","local_jail",114
"2037",-86.0429637,41.9305369,"LaGrange township","local_jail",114
"2038",-84.8106472,44.0129538,"Harrison city","local_jail",114
"2039",-103.6648599,41.8275148,"Gering city","local_jail",114
"2040",-76.6413862,34.7902331,"Beaufort township","local_jail",114
"2041",-77.5626113,35.2828265,"Kinston township","local_jail",114
"2042",-82.0582592,35.7130815,"Marion township","local_jail",114
"2043",-81.8049342,36.4693566,"District 7","local_jail",114
"2044",-121.7715997,38.2050259,"Rio Vista CCD","state_pris",113
"2045",-84.1766941,30.8846003,"Cairo CCD","local_jail",113
"2046",-90.404342,32.1053376,"District 5","local_jail",113
"2047",-77.2439409,40.3973214,"Centre township","local_jail",113
"2048",-80.100875,34.7255811,"Chesterfield CCD","local_jail",113
"2049",-116.0170197,40.6855048,"Carlin CCD","state_pris",112
"2050",-85.5018918,41.1364261,"Columbia township","local_jail",112
"2051",-91.0667598,41.4569577,"Bloomington township","local_jail",112
"2052",-96.9182073,37.7726404,"El Dorado township","local_jail",112
"2053",-85.3064359,37.0841604,"Columbia CCD","local_jail",112
"2054",-85.0746328,42.976821,"Ionia city","local_jail",112
"2055",-73.5591857,43.2306036,"Fort Edward town","local_jail",112
"2056",-86.4476348,35.478595,"District 6","local_jail",112
"2057",-89.5548065,35.528023,"District 2","local_jail",112
"2058",-95.6655801,30.7050371,"Huntsville CCD","local_jail",112
"2059",-89.2911188,44.0673773,"Wautoma city","local_jail",112
"2060",-118.4080146,37.3323125,"Bishop CCD","state_pris",111
"2061",-80.3339905,25.9965647,"Miramar-Pembroke Pines CCD","state_pris",111
"2062",-96.191492,38.4020887,"Emporia city","local_jail",111
"2063",-90.3939569,36.7279522,"Poplar Bluff township","local_jail",111
"2064",-78.7592283,42.2244713,"Little Valley town","local_jail",111
"2065",-99.3457879,34.7014629,"Altus CCD","local_jail",111
"2066",-94.785201,35.4582894,"Sallisaw CCD","local_jail",111
"2067",-87.0107353,36.2689263,"District 1","local_jail",111
"2068",-83.1471898,31.7407755,"Fitzgerald CCD","local_jail",110
"2069",-91.379304,39.9336751,"Quincy township","local_jail",110
"2070",-72.5722571,42.1756682,"Chicopee city","local_jail",110
"2071",-83.3272717,43.0450768,"Lapeer city","local_jail",110
"2072",-97.3548671,41.4356751,"Columbus city","local_jail",110
"2073",-94.8361971,30.7204527,"Livingston-Onalaska CCD","local_jail",110
"2074",-118.3258344,46.0548487,"Walla Walla-College Place CCD","local_jail",110
"2075",-85.8525335,40.7999958,"Noble township","local_jail",109
"2076",-83.7570102,37.8062724,"Stanton CCD","local_jail",109
"2077",-84.3703933,46.477173,"Sault Ste. Marie city","local_jail",109
"2078",-96.6166187,41.2149852,"Wahoo city","local_jail",109
"2079",-100.7701017,46.8110381,"Bismarck city","local_jail",109
"2080",-86.7590111,35.4663364,"District 8","local_jail",109
"2081",-84.5486608,35.1206588,"District 2","local_jail",109
"2082",-90.689476,35.847795,"Jonesboro township","state_pris",108
"2083",-86.6256412,36.168068,"District 14","state_pris",108
"2084",-87.2946173,34.4301742,"Moulton CCD","local_jail",108
"2085",-116.8598615,46.212765,"Lewiston CCD","local_jail",108
"2086",-89.6358257,42.2895389,"Freeport township","local_jail",108
"2087",-97.3898962,37.2828489,"Wellington city","local_jail",108
"2088",-84.0126895,35.118404,"Murphy township","local_jail",108
"2089",-81.4486125,39.429066,"Marietta city","local_jail",108
"2090",-96.2209418,36.8030118,"Pawhuska CCD","local_jail",108
"2091",-122.6497624,40.0579918,"West Tehama CCD","state_pris",107
"2092",-120.0312387,38.9085958,"South Lake Tahoe CCD","local_jail",107
"2093",-87.3958333,46.5506978,"Marquette city","local_jail",107
"2094",-93.2299979,38.6920815,"Sedalia township","local_jail",107
"2095",-73.7955588,42.2300758,"Greenport town","local_jail",107
"2096",-74.3512143,42.9008993,"Glen town","local_jail",107
"2097",-121.2567118,45.5904998,"The Dalles CCD","local_jail",107
"2098",-105.5491564,44.6514742,"Gillette North CCD","local_jail",107
"2099",-122.3089629,37.868162,"Berkeley CCD","state_pris",106
"2100",-87.8736961,42.5847398,"Kenosha city","state_pris",106
"2101",-84.7570264,32.7945724,"Shiloh CCD","local_jail",106
"2102",-86.7720873,40.7473792,"Union township","local_jail",106
"2103",-96.5429124,38.3454431,"Falls township","local_jail",106
"2104",-96.9796742,37.2427744,"Winfield city","local_jail",106
"2105",-84.9674366,41.9634048,"Coldwater township","local_jail",106
"2106",-91.1254901,38.7882054,"South Elkhorn township","local_jail",106
"2107",-74.2871145,44.7953953,"Malone town","local_jail",106
"2108",-89.9390074,30.0686361,"New Orleans city","state_pris",105
"2109",-95.9771016,29.8484628,"Brookshire CCD","state_pris",105
"2110",-88.1872968,39.4810305,"Charleston township","local_jail",105
"2111",-90.7784159,32.548314,"District 2","local_jail",105
"2112",-92.6368459,37.6777385,"Lebanon township","local_jail",105
"2113",-115.7158052,40.8036328,"Elko CCD","local_jail",105
"2114",-83.6375974,41.0459276,"Findlay city","local_jail",105
"2115",-96.8476159,35.694992,"Chandler CCD","local_jail",105
"2116",-76.8956729,40.8107467,"Penn township","local_jail",105
"2117",-82.6658495,34.9358196,"Pickens CCD","local_jail",105
"2118",-82.6632806,27.7817016,"St. Petersburg CCD","state_pris",104
"2119",-78.169485,37.1248841,"District 1","state_pris",104
"2120",-84.4724264,34.4365477,"Jasper CCD","local_jail",104
"2121",-85.1468568,40.6950849,"Harrison township","local_jail",104
"2122",-92.9698696,45.8330883,"Pine City city","local_jail",104
"2123",-92.794654,38.0314049,"Niangua township","local_jail",104
"2124",-84.1715515,40.2870784,"Clinton township","local_jail",104
"2125",-81.4401512,40.4864844,"New Philadelphia city","local_jail",104
"2126",-81.2030584,34.6779714,"Chester CCD","local_jail",104
"2127",-84.4868774,36.4120518,"District 3","local_jail",104
"2128",-82.3492332,36.3646022,"District 2","local_jail",104
"2129",-122.7459162,38.9589037,"Clearlake Riviera CCD","state_pris",103
"2130",-82.4661392,36.9306313,"District 4","state_pris",103
"2131",-76.3562686,36.8594298,"Portsmouth city","state_pris",103
"2132",-89.6052198,45.7706871,"Lake Tomahawk town","state_pris",103
"2133",-87.6644291,32.6377258,"Greensboro South CCD","local_jail",103
"2134",-107.2337379,39.721548,"Glenwood Springs CCD","local_jail",103
"2135",-84.2235476,31.2542997,"Camilla CCD","local_jail",103
"2136",-73.5880576,41.484467,"Patterson town","local_jail",103
"2137",-79.1449612,35.4358158,"Township 2, Jonesboro","local_jail",103
"2138",-95.7998884,34.900302,"McAlester CCD","local_jail",103
"2139",-95.9076478,36.7648046,"Bartlesville CCD","local_jail",103
"2140",-89.3753942,35.2322257,"District 1","local_jail",103
"2141",-122.812341,40.9476615,"Weaverville CCD","state_pris",102
"2142",-86.2762838,41.669968,"Portage township","state_pris",102
"2143",-83.7245639,42.4772697,"Green Oak township","state_pris",102
"2144",-97.3544153,38.035237,"Newton city","local_jail",102
"2145",-84.3740033,37.3301017,"Mount Vernon CCD","local_jail",102
"2146",-75.6735622,43.0704474,"Oneida city","local_jail",102
"2147",-82.827028,34.8594256,"Six Mile CCD","local_jail",102
"2148",-87.4403236,35.8376474,"District 6","local_jail",102
"2149",-85.9640905,36.464335,"District 8","local_jail",102
"2150",-92.7279582,44.9688975,"Hudson city","local_jail",102
"2151",-124.0350111,41.5728126,"Klamath CCD","state_pris",101
"2152",-100.0178633,37.7606703,"Dodge City city","local_jail",101
"2153",-75.7768105,38.8624326,"District 3, Denton","local_jail",101
"2154",-76.1046935,38.79228,"District 1, Easton","local_jail",101
"2155",-93.3641484,43.6542926,"Albert Lea city","local_jail",101
"2156",-93.2302409,44.0925782,"Owatonna city","local_jail",101
"2157",-105.0925245,35.5187001,"Las Vegas CCD","local_jail",101
"2158",-81.9326233,34.9535409,"Spartanburg CCD","local_jail",101
"2159",-83.2204626,36.5345172,"District 6","local_jail",101
"2160",-77.5427155,35.8981018,"Township 1, Tarboro","state_pris",100
"2161",-103.2179242,44.0710712,"Rapid City city","state_pris",100
"2162",-87.6979772,31.6170174,"Grove Hill CCD","local_jail",100
"2163",-83.9582206,33.2903551,"Jackson CCD","local_jail",100
"2164",-85.005004,40.1644141,"White River township","local_jail",100
"2165",-85.449332,37.7969653,"Bardstown CCD","local_jail",100
"2166",-89.5560402,37.0979538,"Moreland township","local_jail",100
"2167",-93.0667336,36.7155235,"Swan township","local_jail",100
"2168",-106.496452,36.6699728,"Tierra Amarilla CCD","local_jail",100
"2169",-78.0034009,42.2264659,"Amity town","local_jail",100
"2170",-84.2436378,40.0439538,"Concord township","local_jail",100
"2171",-86.5267742,35.1245676,"District 3","local_jail",100
"2172",-84.4767809,35.8672321,"District 6","local_jail",100
"2173",-123.0832137,47.2049778,"Shelton CCD","local_jail",100
"2174",-94.1665396,36.0715607,"Fayetteville township","state_pris",99
"2175",-116.456874,32.7026541,"Mountain Empire CCD","state_pris",99
"2176",-116.7059342,33.2373458,"Palomar-Julian CCD","state_pris",99
"2177",-124.2639255,41.7893736,"Crescent City CCD","local_jail",99
"2178",-85.1473082,33.8426265,"Buchanan CCD","local_jail",99
"2179",-86.2690363,41.3250032,"Center township","local_jail",99
"2180",-98.8747624,48.1125785,"Devils Lake city","local_jail",99
"2181",-88.3917983,36.0180587,"District 5","local_jail",99
"2182",-111.7452538,38.6770788,"Richfield CCD","local_jail",99
"2183",-89.1552249,45.1412691,"Antigo city","local_jail",99
"2184",-89.8267404,44.3929245,"Wisconsin Rapids city","local_jail",99
"2185",-120.609384,38.034483,"Angels City CCD","state_pris",98
"2186",-72.4210448,43.4753584,"Windsor town","state_pris",98
